1,2,3,4,5
1,12006,12770,172.1098396,1526.532719
1,12007,12771,147.7995687,1289.303025
1,12008,12772,159.125715,1164.305189
1,12009,12773,150.0783992,1080.087013
1,12010,12774,199.6271313,2162.285622
1,12011,12775,158.0518717,1403.959073
1,12012,12776,440.1624726,4948.94384
1,12013,12777,204.3246848,2260.280376
1,12014,12778,130.7286717,924.171088
1,12015,12779,88.58247568,486.0865461
1,12016,12780,148.0888251,1356.765021
1,12017,12781,78.87231245,387.8056407
1,12018,12782,151.7007951,1399.287023
1,12019,12783,198.9808035,1919.633687
1,12020,12784,45.52840354,128.1576214
1,12021,12785,151.506495,1245.612212
1,12022,12786,94.81187983,561.3319978
1,12023,12787,58.00915545,194.6633883
1,12024,12788,59.82011371,214.8726048
1,12025,12789,367.0472927,4624.581075
1,12026,12790,385.7007012,3936.780723
1,12027,12791,155.1054006,1406.594415
1,12028,12792,329.8137236,4221.455847
1,12029,12793,194.3577211,1573.631415
1,12030,12794,68.3649407,278.8973763
1,12031,12795,176.215573,1754.89789
1,12032,12796,149.8964591,1162.141394
1,12033,12797,69.51556582,294.0631609
1,12034,12798,238.4904769,1920.674486
1,12035,12800,137.5825539,1102.552558
1,12036,12801,582.30479,7890.664511
1,12037,12802,161.6477537,1234.865969
1,12038,12803,149.0857723,1050.872733
1,12039,12804,162.5580612,1283.135002
1,12040,12805,151.4784355,1315.827162
1,12041,12806,181.83391,1582.219541
1,12042,12807,339.4139813,3807.334454
1,12043,12808,169.2747471,1396.346714
1,12044,12809,164.7118205,1428.979557
1,12045,12810,188.7937288,1815.194468
1,12046,12811,161.6136518,1321.465876
1,12047,12812,162.4368938,1447.606001
1,12048,12813,160.4741749,1375.696896
1,12049,12814,89.10759605,493.8281446
1,12050,12815,91.23964075,518.1318825
1,12051,12816,132.9825745,908.4786432
1,12052,12817,194.689293,2042.617814
1,12053,12818,364.8521988,3892.977964
1,12054,12819,380.613477,4546.920457
1,12055,12820,51.34391149,152.7124654
1,12056,12821,138.7725518,1070.580185
1,12057,12822,72.29769082,311.9133753
1,12058,12823,140.3008486,1067.496219
1,12059,12824,184.9523229,1614.96735
1,12060,12825,81.23350345,412.3896388
1,12061,12826,176.3565182,1447.457502
1,12062,12827,117.822824,849.0401297
1,12063,12828,147.5527505,1163.857237
1,12064,12829,188.7949445,1830.521668
1,12065,12830,154.7024114,1392.474881
1,12066,12831,70.0566289,284.2708309
1,12067,12832,144.4684537,1068.585057
1,12068,12833,278.7278739,3112.362454
1,12069,12834,170.3625989,1725.356728
1,12070,12835,182.3616326,1723.816029
1,12071,12836,460.5614311,5251.456433
1,12072,12837,162.5592997,1457.894919
1,12073,12838,78.23301151,358.195047
1,12074,12839,150.8545811,1223.65907
1,12075,12840,88.70516231,491.6096046
1,12076,12841,376.5841772,4723.342688
1,12077,12842,276.9878453,3337.609938
1,12078,12843,89.56124933,498.404846
1,12079,12844,196.4314485,1739.960483
1,12080,12845,129.9009412,929.7456934
1,12081,12846,110.7031052,765.0243954
1,12082,12847,186.9352318,1804.954663
1,12083,12848,52.24484589,170.0434474
1,12084,12849,147.3506782,1170.657176
1,12085,12850,205.331371,1711.548606
1,12086,12851,167.363022,1527.892444
1,12087,12852,400.8257877,4562.133259
1,12088,12853,163.4649405,1203.958244
1,12089,12854,69.12728305,279.37198
1,12090,12855,155.3764653,1264.216733
1,12091,12856,135.4876408,1106.569238
1,12092,12857,133.7208006,1117.56846
1,12093,12858,139.9690009,998.4647332
1,12094,12859,75.86992664,322.5369152
1,12095,12860,169.5770661,1658.125046
1,12096,12861,205.312326,1901.361217
1,12097,12862,121.546222,837.4875768
1,12098,12863,202.7167801,2180.934607
1,12099,12864,124.8959205,861.1372983
1,12100,12865,142.7188424,1116.710425
1,12101,12866,153.8107491,1165.959538
1,12102,12867,375.8422489,4304.586622
1,12103,12868,76.61408141,366.8310013
1,12104,12869,144.8691555,1212.500965
1,12105,12870,203.6560566,1691.999311
1,12106,12871,139.9208594,1074.530509
1,12107,12872,222.4940972,2667.571679
1,12108,12873,184.1812171,1720.411766
1,12109,12874,133.0528484,926.7670611
1,12110,12875,217.1680475,2430.797918
1,12111,12876,183.1393429,1478.618798
1,12112,12877,154.2211672,1185.703005
1,12113,12878,62.07831273,224.4387798
1,12114,12879,185.8592754,1638.941571
1,12115,12880,89.4428729,499.9844267
1,12116,12881,182.6048679,1366.642342
1,12117,12882,43.35781467,117.0049616
1,12118,12883,123.2260863,821.1629229
1,12119,12884,141.6563756,1038.064343
1,12120,12885,76.46826494,365.4458846
1,12121,12886,59.46375248,202.5046636
1,12122,12887,165.1064054,1398.440699
1,12123,12888,387.4350774,3967.628141
1,12124,12889,141.5516087,1120.685517
1,12125,12890,134.2699715,902.1849845
1,12126,12891,163.6219916,1349.925362
1,12127,12892,144.4279233,1105.250034
1,12128,12894,154.9536304,1462.412899
1,12129,12895,149.0729765,1253.303097
1,12130,12896,139.2599697,1077.38587
1,12131,12897,212.0527649,1926.058013
1,12132,12898,149.3162633,1340.005502
1,12133,12900,149.2514738,1196.079106
1,12134,12901,141.0058695,1027.14463
1,12135,12902,59.9664071,204.4593902
1,12136,12903,393.225342,4708.488729
1,12137,12905,163.6850378,1294.546366
1,12138,12906,71.0547923,303.6954595
1,12139,12907,81.51441061,414.3920341
1,12140,12908,141.4377117,1039.788555
1,12141,12909,54.38299639,178.5260093
1,12142,12910,182.7410307,1939.956842
1,12143,12911,70.90781583,297.4431581
1,12144,12912,134.6044856,986.6553439
1,12145,12913,179.3568047,1647.010223
1,12146,12914,129.1870738,1041.093181
1,12147,12915,143.5589881,1127.085702
1,12148,12916,133.7032187,955.8265157
1,12149,12917,147.7589633,1153.541749
1,12150,12918,6.85362073,1.92805954
1,12151,12919,156.6104659,1334.51719
1,12152,12920,151.5269774,1422.849954
1,12153,12921,169.2031659,1668.978718
1,12154,12922,493.281043,5511.09903
1,12155,12923,617.1448537,7552.323309
1,12156,12924,115.7926314,815.9251564
1,12157,12925,136.7976664,1088.292288
1,12158,12926,97.66406793,595.4694425
1,12159,12927,148.7122908,1151.203531
1,12160,12928,152.1700359,1211.914346
1,12161,12929,114.8253432,821.7614772
1,12162,12930,183.5963009,1578.597186
1,12163,12931,207.9462462,1886.166625
1,12164,12932,124.4585215,941.4634771
1,12165,12933,1505.209824,35629.37803
1,12166,12934,145.3227657,1136.857159
1,12167,12935,150.4220329,1334.058874
1,12168,12936,152.1270293,1194.008106
1,12169,12937,213.4871778,1857.949056
1,12170,12938,125.3600469,949.0464029
1,12171,12939,174.0401358,1662.143931
1,12172,12941,181.8858878,1548.817194
1,12173,12942,236.9658449,2296.783643
1,12174,12943,182.541875,1579.169352
1,12175,12944,70.73353221,300.8950346
1,12176,12945,136.3306291,1037.387032
1,12177,12946,173.1049556,1519.634538
1,12178,12947,207.3450202,2137.046613
1,12179,12948,98.53988054,577.1134779
1,12180,12949,65.40928445,245.6344533
1,12181,12950,169.1228338,1607.281361
1,12182,12951,129.5238496,958.8467328
1,12183,12952,161.9870671,1473.830866
1,12184,12953,393.8729268,4060.750364
1,12185,12954,80.77984205,405.8568167
1,12186,12955,140.1007887,1201.757981
1,12187,12956,72.91727941,330.5123014
1,12188,12957,233.395342,2932.231554
1,12189,12958,58.90075775,209.2173933
1,12190,12959,217.8800334,1829.116148
1,12191,12960,308.683437,2929.826729
1,12192,12961,170.441906,1523.210982
1,12193,12962,90.22105138,507.7562885
1,12194,12963,507.9261817,6052.27499
1,12195,12964,186.8374779,1873.488428
1,12196,12965,216.6224863,2012.513754
1,12197,12966,145.8467171,1102.282402
1,12198,12967,143.8244507,1159.518256
1,12199,12968,133.2401668,1105.097646
1,12200,12969,158.8991213,1232.167462
1,12201,12970,41.19888273,105.883206
1,12202,12971,139.4432426,1009.390484
1,12203,12972,41.21943015,103.6164829
1,12204,12973,91.31539222,520.7161985
1,12205,12974,139.57257,1215.226788
1,12206,12975,113.2736337,801.4580921
1,12207,12976,226.3338344,1938.090122
1,12208,12977,46.18452231,102.7984462
1,12209,12978,193.9392859,1835.008856
1,12210,12979,48.08344988,117.2783333
1,12211,12980,95.04448321,563.1677517
1,12212,12981,153.8880871,1310.830279
1,12213,12982,162.2822168,1396.260275
1,12214,12983,132.475369,996.5719048
1,12215,12984,167.0333547,1626.99918
1,12216,12985,146.2002583,997.0710946
1,12217,12986,66.15481004,259.6066586
1,12218,12987,392.2467861,4576.489676
1,12219,12988,59.5707907,195.6521292
1,12220,12989,202.3932157,2018.207669
1,12221,12990,83.09752816,397.1897883
1,12222,12991,41.56831301,103.7825726
1,12223,12992,170.9924501,1446.63809
1,12224,12993,45.13568322,125.190114
1,12225,12994,209.3461629,2339.930097
1,12226,12995,140.5198368,1020.933311
1,12227,12996,111.6629627,754.49255
1,12228,12997,218.1615734,1886.328061
1,12229,12998,166.521267,1349.224004
1,12230,12999,88.90478946,493.6182438
1,12231,13000,866.3110108,11728.59145
1,12232,13001,145.8407769,1305.849187
1,12233,13002,55.44242231,188.7238469
1,12234,13003,192.5561957,1719.867404
1,12235,13004,163.5016478,1185.150454
1,12236,13005,87.36143429,476.9248489
1,12237,13006,157.6535354,1327.565246
1,12238,13007,151.9557316,1324.10727
1,12239,13008,85.11057991,452.6933151
1,12240,13009,163.723604,1472.415202
1,12241,13010,63.94445732,237.9314075
1,12242,13011,203.0063549,2146.271443
1,12243,13012,204.6523955,1828.940303
1,12244,13013,167.7209948,1569.592887
1,12245,13014,149.224036,1245.117155
1,12246,13015,146.9216437,1210.304531
1,12247,13016,154.145238,1183.590821
1,12248,13017,168.8256208,1616.751942
1,12249,13018,207.8696511,2092.239981
1,12250,13019,164.4966553,1590.219213
1,12251,13020,133.610922,978.585403
1,12252,13021,37.60780569,86.41492464
1,12253,13022,85.26881304,454.1860721
1,12254,13023,231.0124569,2134.93332
1,12255,13025,102.069,635.8936911
1,12256,13026,82.13295787,421.0837177
1,12257,13027,83.24971371,432.9882218
1,12258,13028,136.7478654,1164.022541
1,12259,13029,78.92770309,389.3488459
1,12260,13030,194.4868026,1828.738182
1,12261,13031,151.5611952,1309.771954
1,12262,13032,164.1422494,1537.296091
1,12263,13033,129.1549599,952.5651154
1,12264,13035,134.5400641,982.7787343
1,12265,13036,144.8183541,1253.137421
1,12266,13037,95.01895656,502.1559992
1,12267,13038,178.3176208,1511.83725
1,12268,13039,227.5999257,3055.356295
1,12269,13040,232.1634267,2126.421002
1,12270,13041,72.76532747,304.9973264
1,12271,13042,290.9366541,2903.270328
1,12272,13043,179.8948368,1799.85088
1,12273,13044,77.45229683,372.0824497
1,12274,13045,79.93798479,399.0620166
1,12275,13046,39.32060349,96.60039902
1,12276,13047,135.9396326,923.100217
1,12277,13049,64.67797702,248.7748882
1,12278,13050,75.68083447,357.9459177
1,12279,13051,51.85552073,164.9843743
1,12280,13052,225.6369685,2201.526603
1,12281,13053,90.92728064,516.7331823
1,12282,13054,143.2912539,1171.300976
1,12283,13055,146.2579374,1140.290161
1,12284,13056,146.243776,1036.348056
1,12285,13057,167.4908206,1460.784213
1,12286,13058,154.9493131,1315.015339
1,12287,13059,67.41132026,278.1560942
1,12288,13060,147.9761209,1041.08304
1,12289,13061,139.8015214,1156.062513
1,12290,13062,262.5666052,2614.001522
1,12291,13063,60.59921961,207.6013605
1,12292,13064,177.5231371,1307.536018
1,12293,13065,158.0923194,1485.507953
1,12294,13066,87.18188341,475.0160844
1,12295,13067,135.1557264,986.7496757
1,12296,13068,147.8464832,1280.626944
1,12297,13069,128.320085,911.9226835
1,12298,13070,63.95448321,246.0578274
1,12299,13071,64.32835983,239.8510124
1,12300,13072,89.49719928,500.4681997
1,12301,13073,43.34724009,117.4339674
1,12302,13074,56.59119052,190.957242
1,12303,13075,169.8006526,1533.331299
1,12304,13076,49.32564502,151.3723843
1,12305,13077,162.4844459,1374.570293
1,12306,13078,119.9691053,854.7973588
1,12307,13079,134.7812378,1126.672415
1,12308,13080,126.8191564,935.2987829
1,12309,13081,83.303462,433.6961767
1,12310,13082,144.9097808,1203.66621
1,12311,13083,55.12601636,181.1091458
1,12312,13084,179.8755854,1818.92257
1,12313,13085,179.1574152,1593.885076
1,12314,13086,138.5349877,1030.166469
1,12315,13087,165.2042559,1502.018911
1,12316,13088,181.3724594,1468.080097
1,12317,13089,132.4596019,996.4639864
1,12318,13090,169.8701797,1261.09318
1,12319,13091,58.26912959,207.4292638
1,12320,13092,147.2712416,1342.442581
1,12321,13093,503.9336853,6338.180807
1,12322,13094,70.71177307,297.8096233
1,12323,13095,152.3536695,1289.637823
1,12324,13096,61.03415354,209.0630203
1,12325,13097,135.8629897,970.5063303
1,12326,13098,142.9544254,1215.958212
1,12327,13100,57.60566869,189.7799655
1,12328,13101,200.2620591,1852.504672
1,12329,13102,171.425204,1690.475094
1,12330,13103,297.6241022,4499.772304
1,12331,13104,63.05532913,233.6069675
1,12332,13105,184.6708235,1946.571956
1,12333,13106,84.88149786,400.6467484
1,12334,13107,152.3537518,1271.908677
1,12335,13108,158.3384943,1381.906724
1,12336,13109,378.8026128,4192.899384
1,12337,13110,111.1975482,758.8656327
1,12338,13111,70.28326096,288.6443888
1,12339,13112,171.8235914,1706.422304
1,12340,13113,68.49514057,278.6214793
1,12341,13114,131.6982031,928.6299487
1,12342,13115,202.4892823,1888.614099
1,12343,13116,172.478347,1637.763934
1,12344,13117,219.0915937,1984.76394
1,12345,13118,175.7693328,1696.112396
1,12346,13119,167.7040911,1402.35375
1,12347,13120,91.43534888,519.1114105
1,12348,13121,149.0582208,1189.503997
1,12349,13122,158.7620257,1324.278371
1,12350,13123,145.8025454,1112.994286
1,12351,13124,464.1757267,4677.089571
1,12352,13125,143.3526776,1085.424061
1,12353,13126,147.4930028,1264.487477
1,12354,13127,161.6274019,1537.468805
1,12355,13128,197.1520987,1930.997601
1,12356,13129,162.4949713,1185.862144
1,12357,13130,40.69075251,103.4322364
1,12358,13131,52.98274223,162.195041
1,12359,13132,105.2484656,605.8141247
1,12360,13133,200.9597225,1811.829399
1,12361,13134,170.7515229,1284.969614
1,12362,13135,200.0409373,1796.836083
1,12363,13136,294.092396,3466.279713
1,12364,13137,154.1070753,1157.327142
1,12365,13139,164.5595254,1493.41106
1,12366,13140,232.0370698,1911.349244
1,12367,13142,60.44112344,221.6859518
1,12368,13143,251.5339681,2880.240231
1,12369,13144,180.5243236,1521.151619
1,12370,13145,3223.874139,93689.83229
1,12371,13146,393.2383152,4086.834739
1,12372,13147,164.3944908,1582.66226
1,12373,13148,157.9980614,1294.984632
1,12374,13149,177.6433458,1545.946157
1,12375,13150,82.02956088,419.3424263
1,12376,13151,125.7839999,850.6858885
1,12377,13152,309.1798552,2587.823419
1,12378,13153,142.1497617,1233.436778
1,12379,13154,86.62943205,467.2427831
1,12380,13155,177.6368093,1586.252147
1,12381,13156,174.0042661,1639.508936
1,12382,13157,143.7766269,1266.169309
1,12383,13158,176.8753763,1471.38301
1,12384,13159,62.32603503,242.763004
1,12385,13160,307.6195543,2937.416692
1,12386,13161,145.9012492,1177.667536
1,12387,13162,89.08215291,489.6263102
1,12388,13163,140.0165971,1024.993013
1,12389,13164,64.62080837,257.0250631
1,12390,13165,237.7291028,1629.863896
1,12391,13166,337.3103862,4254.284351
1,12392,13168,175.4842746,1801.218441
1,12393,13169,40.31370673,98.55423805
1,12394,13170,155.9357296,1205.775062
1,12395,13171,35.81780287,80.17965031
1,12396,13173,168.8717818,1471.817452
1,12397,13174,64.45379215,204.5841008
1,12398,13175,149.6012686,1220.042788
1,12399,13177,147.9193788,1240.012997
1,12400,13178,154.4626041,1158.754242
1,12401,13179,175.9705589,1578.385964
1,12402,13180,170.6302534,1450.035689
1,12403,13181,189.964683,1533.304576
1,12404,13182,179.4209803,1703.349566
1,12405,13183,128.7567631,930.908676
1,12406,13184,209.4984836,1670.870166
1,12407,13185,173.737986,1528.89655
1,12408,13186,66.94614216,258.5203264
1,12409,13187,118.1664099,793.362012
1,12410,13188,48.71938934,147.6951466
1,12411,13189,155.1161837,1304.619218
1,12412,13190,60.37297338,202.6629721
1,12413,13191,211.4484891,2183.482461
1,12414,13192,144.1061529,1225.478392
1,12415,13193,61.6990052,217.8789613
1,12416,13194,204.3036241,2056.218754
1,12417,13195,80.00497232,399.4154221
1,12418,13196,63.61219927,224.4861262
1,12419,13197,146.9207843,1225.863117
1,12420,13198,147.671545,1347.864507
1,12421,13199,180.3574926,1735.888109
1,12422,13200,66.22733403,249.326669
1,12423,13201,198.040771,1531.087242
1,12424,13202,387.7540948,3966.880271
1,12425,13203,176.1386268,1454.884859
1,12426,13204,85.13721505,452.8212516
1,12427,13205,151.4148111,1190.772397
1,12428,13206,161.0214779,1334.760961
1,12429,13207,155.9774929,1268.475661
1,12430,13208,130.0316505,943.3991892
1,12431,13209,43.22265857,114.8216396
1,12432,13210,78.49704094,384.3706939
1,12433,13211,89.6787494,502.0188852
1,12434,13212,94.37493327,556.1623618
1,12435,13213,435.2675876,5643.400662
1,12436,13214,158.5977844,1572.046537
1,12437,13215,149.4456346,1151.738769
1,12438,13216,302.8868971,3809.56391
1,12439,13217,228.7573106,2232.507259
1,12440,13218,172.8399599,1513.734877
1,12441,13219,99.67519372,585.1672761
1,12442,13220,177.9368736,1714.817141
1,12443,13221,194.0037604,1594.998148
1,12444,13222,637.4625999,8168.632491
1,12445,13223,90.46544524,511.4955673
1,12446,13224,41.2504859,105.9680957
1,12447,13227,160.0657026,1479.547288
1,12448,13228,175.9108778,1647.733476
1,12449,13229,102.55494,574.9283313
1,12450,13230,130.298984,970.945197
1,12451,13231,45.39194779,128.7561131
1,12452,13232,77.08046888,371.3325561
1,12453,13233,92.16548691,530.7793804
1,12454,13234,161.2151361,1405.080824
1,12455,13235,167.2103817,1570.487597
1,12456,13236,170.4797124,1589.487897
1,12457,13237,130.4428253,965.7518774
1,12458,13239,359.713966,4298.964139
1,12459,13240,61.77669833,236.6757122
1,12460,13241,133.9861611,1014.421348
1,12461,13242,195.9451942,1743.081898
1,12462,13243,254.6196382,2127.411781
1,12463,13244,150.8469892,1068.431846
1,12464,13245,142.233341,1097.910431
1,12465,13246,387.9253315,3894.91426
1,12466,13247,145.7609586,1175.15288
1,12467,13248,184.4754201,1747.949688
1,12468,13249,56.86776298,192.6654835
1,12469,13250,144.4463,1280.387791
1,12470,13251,155.3920034,1328.560743
1,12471,13252,231.9398166,1773.404356
1,12472,13253,174.0957891,1792.917607
1,12473,13254,130.9405097,976.0429687
1,12474,13255,63.60511305,235.729069
1,12475,13256,150.0625722,1288.452776
1,12476,13257,168.2094284,1321.469421
1,12477,13258,105.6567756,664.903016
1,12478,13260,60.72993646,208.8674234
1,12479,13261,173.8247857,1551.515386
1,12480,13262,88.91880526,341.6639702
1,12481,13263,205.5645039,1692.511798
1,12482,13264,120.1438813,835.3191947
1,12483,13265,91.86676383,527.361686
1,12484,13266,628.8636545,7920.265928
1,12485,13268,409.7928014,4145.731372
1,12486,13269,44.11489869,116.9039086
1,12487,13271,157.8740131,1438.457886
1,12488,13272,212.2417972,2231.77743
1,12489,13273,138.2601997,1044.08969
1,12490,13274,69.20035953,291.5507368
1,12491,13275,159.9243866,1457.227552
1,12492,13276,86.01896971,384.6617283
1,12493,13277,183.2461246,1373.063846
1,12494,13278,64.25538736,241.5499827
1,12495,13279,136.4760354,1010.120071
1,12496,13280,89.00900197,495.1638614
1,12497,13281,517.282068,5660.24776
1,12498,13282,139.7616263,1220.831177
1,12499,13283,166.4187822,1471.14048
1,12500,13284,152.978498,1426.273596
1,12501,13285,181.4466376,1794.577952
1,12502,13286,168.7976582,1390.286697
1,12503,13287,105.6367708,697.2480714
1,12504,13288,160.6948636,1471.070038
1,12505,13289,703.6397684,7635.498036
1,12506,13290,138.8194514,1112.370991
1,12507,13291,63.25130032,245.5669228
1,12508,13292,143.5350216,1134.622794
1,12509,13293,369.349138,7990.003111
1,12510,13294,38.10139077,90.66129842
1,12511,13295,410.80016,4481.708515
1,12512,13296,171.3682036,1691.1754
1,12513,13297,154.6382734,1293.591227
1,12514,13298,187.3804841,1441.909257
1,12515,13299,129.0765969,878.9663822
1,12516,13300,69.10985941,289.0927294
1,12517,13301,228.3360832,2190.468756
1,12518,13302,393.0382073,4134.100366
1,12519,13303,144.8572322,1218.99496
1,12520,13304,913.1992975,24487.90432
1,12521,13305,190.4312877,1690.77213
1,12522,13306,169.4225116,1535.187443
1,12523,13307,176.4760997,1596.800329
1,12524,13308,60.73107467,220.9788224
1,12525,13310,181.3946022,1724.087608
1,12526,13311,145.8988599,1180.291819
1,12527,13313,187.3572881,1731.003291
1,12528,13314,148.979024,1094.318015
1,12529,13315,50.58044418,156.1607717
1,12530,13316,136.8677015,1127.513785
1,12531,13317,179.167668,1549.752775
1,12532,13318,165.8940424,1436.016988
1,12533,13320,101.2276776,638.3730694
1,12534,13321,185.0261647,1694.542324
1,12535,13322,138.6092621,1028.172856
1,12536,13323,89.17693241,366.2614026
1,12537,13324,144.791778,1189.119427
1,12538,13325,101.0921567,637.2652813
1,12539,13326,146.6463093,1246.720903
1,12540,13327,407.8189174,4053.932809
1,12541,13330,224.3589929,2683.740156
1,12542,13331,134.7176199,977.7190784
1,12543,13332,149.4393863,1160.184515
1,12544,13333,84.1050484,442.0881904
1,12545,13334,143.191774,1252.094001
1,12546,13335,474.105596,5004.841172
1,12547,13336,179.6561812,1615.387762
1,12548,13337,454.1513618,5177.02838
1,12549,13339,183.7797884,1794.003675
1,12550,13340,166.9050092,1621.840143
1,12551,13341,189.4949079,1821.214155
1,12552,13342,81.43471061,411.0442878
1,12553,13343,131.384514,983.7277227
1,12554,13344,142.5339907,1235.055424
1,12555,13345,150.6047029,1316.184355
1,12556,13346,192.3024406,1626.169587
1,12557,13347,147.1948543,1199.340653
1,12558,13348,197.6592362,1520.777586
1,12559,13349,67.26175468,272.9135495
1,12560,13350,133.2862848,1046.274646
1,12561,13351,161.5309283,1403.059817
1,12562,13352,181.47511,1810.743196
1,12563,13353,83.48905607,435.6293457
1,12564,13354,78.80874405,387.9780231
1,12565,13355,142.1575926,996.9710079
1,12566,13356,112.3266658,766.6037518
1,12567,13357,151.5361934,1289.582052
1,12568,13358,153.8959545,1295.179912
1,12569,13359,60.97807259,210.7890472
1,12570,13360,318.3012929,3852.293056
1,12571,13361,113.7593191,755.8131478
1,12572,13362,170.3005618,1686.061183
1,12573,13363,62.89646342,229.5239568
1,12574,13364,200.3345702,1915.188941
1,12575,13365,176.1731329,1838.033697
1,12576,13366,160.7044769,1543.876871
1,12577,13367,135.3537946,1136.691595
1,12578,13368,167.6661235,1489.582239
1,12579,13369,166.9266779,1295.356046
1,12580,13370,130.4045606,1034.173801
1,12581,13371,216.4983542,1719.14542
1,12582,13372,384.8274133,4087.439238
1,12583,13373,122.6103297,835.475891
1,12584,13374,219.4021446,2450.452627
1,12585,13375,70.80368923,310.7961328
1,12586,13376,124.1863909,898.3444917
1,12587,13377,144.9182899,1133.186852
1,12588,13378,173.5285928,1694.241982
1,12589,13379,162.1867498,1451.622774
1,12590,13380,97.57424429,590.5052029
1,12591,13381,79.92097045,399.1996126
1,12592,13382,244.2776975,2294.699601
1,12593,13383,117.0865184,856.7769375
1,12594,13384,119.9089308,804.3422954
1,12595,13385,77.47179172,294.7065991
1,12596,13386,245.2973333,2930.972509
1,12597,13387,72.43104152,322.1916546
1,12598,13389,132.688442,1033.062333
1,12599,13390,150.3990242,1145.230748
1,12600,13391,145.4948732,1095.310362
1,12601,13392,156.348938,1360.793907
1,12602,13393,165.6520626,1361.736018
1,12603,13395,117.0257931,751.0467272
1,12604,13396,152.3019012,1270.375685
1,12605,13397,153.4350102,1199.450766
1,12606,13398,186.5742826,1546.138984
1,12607,13399,67.64672486,281.3319378
1,12608,13400,294.6036434,3199.35111
1,12609,13401,166.1630872,1315.673502
1,12610,13402,1555.816056,49401.05693
1,12611,13403,276.5478542,3210.890016
1,12612,13404,156.4200426,1331.340282
1,12613,13405,64.45969647,236.2868097
1,12614,13406,60.12706302,189.523786
1,12615,13407,177.3374347,1702.677354
1,12616,13408,142.1843899,1060.167955
1,12617,13409,61.14597855,221.7061639
1,12618,13410,43.39818798,117.4238149
1,12619,13411,188.4774222,1673.492967
1,12620,13412,154.5649512,1386.171361
1,12621,13413,140.655284,921.05807
1,12622,13414,428.2354492,8608.798451
1,12623,13415,138.7291959,1100.112275
1,12624,13416,190.9732337,1461.895291
1,12625,13417,417.9833998,4358.849393
1,12626,13418,175.4259326,1506.861388
1,12627,13419,90.21180715,492.7161298
1,12628,13420,129.7094532,966.044799
1,12629,13421,95.48254924,510.8958711
1,12630,13422,160.1536882,1367.140239
1,12631,13423,127.6794454,867.2717625
1,12632,13424,137.666188,1035.714921
1,12633,13425,129.1944408,1000.195639
1,12634,13426,423.814214,4788.876982
1,12635,13427,82.42699157,424.6379489
1,12636,13428,160.1078919,1349.657381
1,12637,13429,160.7847854,1240.429421
1,12638,13430,82.16950089,421.9833213
1,12639,13431,127.7958608,956.941911
1,12640,13432,65.664089,258.2109328
1,12641,13433,77.42867677,374.6809462
1,12642,13434,160.0792089,1479.60171
1,12643,13435,142.3008847,1074.028623
1,12644,13436,144.308481,1246.430905
1,12645,13437,102.8705976,647.0445788
1,12646,13438,173.3008626,1602.642819
1,12647,13439,137.8386206,1037.050745
1,12648,13440,177.0256001,1460.78456
1,12649,13441,192.4491399,1767.849901
1,12650,13442,179.044189,1765.527295
1,12651,13443,230.8198567,2513.866024
1,12652,13444,133.9795262,1097.022508
1,12653,13446,64.41623326,252.2623594
1,12654,13447,137.2401754,1076.571566
1,12655,13448,115.5205503,833.1129624
1,12656,13449,142.8517714,1119.382985
1,12657,13450,220.9122796,1846.125076
1,12658,13451,170.3314195,1442.496958
1,12659,13452,146.5064199,1187.683541
1,12660,13453,236.6332077,2430.797267
1,12661,13454,165.5376511,1442.634358
1,12662,13455,84.48762877,440.5090443
1,12663,13456,261.1703196,3259.41172
1,12664,13457,142.8895028,1064.761205
1,12665,13458,68.47831918,272.6689781
1,12666,13459,262.4698488,2717.853239
1,12667,13460,76.35036281,349.2059349
1,12668,13461,147.4340585,1342.325099
1,12669,13463,67.67623897,277.9466374
1,12670,13464,153.5132233,1315.66023
1,12671,13465,173.4325395,1549.579988
1,12672,13466,66.78091445,270.0570455
1,12673,13467,187.1954271,1682.219263
1,12674,13468,159.3323551,1401.545359
1,12675,13469,41.04094425,99.04286756
1,12676,13470,150.5932083,1257.891044
1,12677,13471,139.7137812,1037.326106
1,12678,13472,129.7677362,867.1425644
1,12679,13473,186.6039444,1786.415185
1,12680,13474,130.9909318,1045.988004
1,12681,13475,161.9054382,1482.358496
1,12682,13476,190.3089988,1974.93423
1,12683,13478,136.6124765,937.7713477
1,12684,13479,175.0419777,1798.081039
1,12685,13480,109.1154401,674.3771543
1,12686,13481,176.7114019,1360.536709
1,12687,13482,158.761755,1434.95279
1,12688,13483,74.82921326,335.3411381
1,12689,13484,213.7497545,1751.714806
1,12690,13485,154.3969316,1386.399347
1,12691,13486,224.0320918,1673.358472
1,12692,13487,143.5296,1264.879917
1,12693,13488,433.5606255,5247.506363
1,12694,13489,91.70814415,525.24786
1,12695,13490,387.1836004,4054.157687
1,12696,13492,167.9957458,1575.568236
1,12697,13493,97.86895739,598.6003962
1,12698,13494,88.27083744,486.1707454
1,12699,13495,137.1394968,978.133451
1,12700,13496,853.3213597,10606.89039
1,12701,13497,115.1802255,747.6707734
1,12702,13498,142.9528193,1191.148788
1,12703,13499,131.880752,964.8225953
1,12704,13500,161.5482518,1405.156256
1,12705,13501,128.4195699,926.4919514
1,12706,13502,175.1922086,1242.53085
1,12707,13503,159.2218394,1420.077892
1,12708,13504,145.6878348,1014.614706
1,12709,13505,71.84709127,319.4962242
